job_idx,cv_col,source,model,label,score,score_skills,score_experience,score_education,score_location,gs_matched,label_checked,justification,generated_at
163,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,10.2,20.26,0.0,0.0,13.97,,,Skills: 20.3% | Experience: 0.0% | Education: 0.0% | Location: 14.0%,2026-05-07 19:23:32
164,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,32.92,30.84,43.68,29.53,25.03,,,Skills: 30.8% | Experience: 43.7% | Education: 29.5% | Location: 25.0%,2026-05-07 19:23:32
164,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,37.54,64.8,0.0,39.61,24.67,,,Skills: 64.8% | Experience: 0.0% | Education: 39.6% | Location: 24.7%,2026-05-07 19:23:32
164,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,39.66,69.87,0.0,50.01,11.38,,,Skills: 69.9% | Experience: 0.0% | Education: 50.0% | Location: 11.4%,2026-05-07 19:23:32
164,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,62.42,78.98,35.88,83.55,34.34,,,Skills: 79.0% | Experience: 35.9% | Education: 83.5% | Location: 34.3%,2026-05-07 19:23:32
164,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,32.58,46.61,0.0,39.57,40.12,,,Skills: 46.6% | Experience: 0.0% | Education: 39.6% | Location: 40.1%,2026-05-07 19:23:32
165,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,51.22,95.54,0.0,40.14,33.19,,,Skills: 95.5% | Experience: 0.0% | Education: 40.1% | Location: 33.2%,2026-05-07 19:23:32
165,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,32.73,45.62,14.76,23.01,41.29,,,Skills: 45.6% | Experience: 14.8% | Education: 23.0% | Location: 41.3%,2026-05-07 19:23:32
165,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,26.03,43.47,0.0,9.6,44.81,,,Skills: 43.5% | Experience: 0.0% | Education: 9.6% | Location: 44.8%,2026-05-07 19:23:32
165,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,36.26,77.04,0.0,5.91,28.39,,,Skills: 77.0% | Experience: 0.0% | Education: 5.9% | Location: 28.4%,2026-05-07 19:23:32
165,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,12.53,21.02,0.0,0.0,27.49,,,Skills: 21.0% | Experience: 0.0% | Education: 0.0% | Location: 27.5%,2026-05-07 19:23:32
166,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,64.22,79.52,64.35,52.68,38.6,,,Skills: 79.5% | Experience: 64.3% | Education: 52.7% | Location: 38.6%,2026-05-07 19:23:32
166,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,41.02,59.17,21.9,36.89,30.01,,,Skills: 59.2% | Experience: 21.9% | Education: 36.9% | Location: 30.0%,2026-05-07 19:23:32
166,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,46.37,84.88,22.55,10.35,31.4,,,Skills: 84.9% | Experience: 22.6% | Education: 10.3% | Location: 31.4%,2026-05-07 19:23:32
166,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,42.51,76.57,0.86,42.96,20.53,,,Skills: 76.6% | Experience: 0.9% | Education: 43.0% | Location: 20.5%,2026-05-07 19:23:32
166,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,16.26,30.99,0.0,0.0,25.74,,,Skills: 31.0% | Experience: 0.0% | Education: 0.0% | Location: 25.7%,2026-05-07 19:23:32
167,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,42.45,85.04,0.0,29.42,16.98,,,Skills: 85.0% | Experience: 0.0% | Education: 29.4% | Location: 17.0%,2026-05-07 19:23:32
167,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,43.11,70.4,22.98,30.88,20.18,,,Skills: 70.4% | Experience: 23.0% | Education: 30.9% | Location: 20.2%,2026-05-07 19:23:32
167,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,46.38,87.25,23.67,16.89,14.58,,,Skills: 87.2% | Experience: 23.7% | Education: 16.9% | Location: 14.6%,2026-05-07 19:23:32
167,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,25.49,45.0,1.94,21.07,18.6,,,Skills: 45.0% | Experience: 1.9% | Education: 21.1% | Location: 18.6%,2026-05-07 19:23:32
167,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,23.27,29.28,0.0,33.76,32.07,,,Skills: 29.3% | Experience: 0.0% | Education: 33.8% | Location: 32.1%,2026-05-07 19:23:32
168,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,59.29,74.66,53.66,55.02,33.37,,,Skills: 74.7% | Experience: 53.7% | Education: 55.0% | Location: 33.4%,2026-05-07 19:23:32
168,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,64.82,93.51,52.83,45.52,34.04,,,Skills: 93.5% | Experience: 52.8% | Education: 45.5% | Location: 34.0%,2026-05-07 19:23:32
168,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,51.54,80.01,19.13,50.97,30.42,,,Skills: 80.0% | Experience: 19.1% | Education: 51.0% | Location: 30.4%,2026-05-07 19:23:32
168,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,22.77,20.4,19.79,48.33,0.0,,,Skills: 20.4% | Experience: 19.8% | Education: 48.3% | Location: 0.0%,2026-05-07 19:23:32
168,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,12.76,21.03,0.0,0.0,29.01,,,Skills: 21.0% | Experience: 0.0% | Education: 0.0% | Location: 29.0%,2026-05-07 19:23:32
169,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,52.33,57.69,56.21,52.68,31.11,,,Skills: 57.7% | Experience: 56.2% | Education: 52.7% | Location: 31.1%,2026-05-07 19:23:32
169,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,32.57,48.42,0.0,50.72,20.37,,,Skills: 48.4% | Experience: 0.0% | Education: 50.7% | Location: 20.4%,2026-05-07 19:23:32
169,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,41.72,56.7,13.65,61.54,22.12,,,Skills: 56.7% | Experience: 13.7% | Education: 61.5% | Location: 22.1%,2026-05-07 19:23:32
169,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,26.2,42.79,0.0,21.41,31.98,,,Skills: 42.8% | Experience: 0.0% | Education: 21.4% | Location: 32.0%,2026-05-07 19:23:32
169,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,41.27,93.1,0.0,0.0,26.9,,,Skills: 93.1% | Experience: 0.0% | Education: 0.0% | Location: 26.9%,2026-05-07 19:23:32
170,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,58.43,96.22,46.03,8.25,45.24,,,Skills: 96.2% | Experience: 46.0% | Education: 8.2% | Location: 45.2%,2026-05-07 19:23:32
170,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,33.27,37.42,20.6,32.32,44.56,,,Skills: 37.4% | Experience: 20.6% | Education: 32.3% | Location: 44.6%,2026-05-07 19:23:32
170,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,27.89,39.08,1.23,26.43,44.46,,,Skills: 39.1% | Experience: 1.2% | Education: 26.4% | Location: 44.5%,2026-05-07 19:23:32
170,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,15.7,17.54,5.59,16.67,26.35,,,Skills: 17.5% | Experience: 5.6% | Education: 16.7% | Location: 26.4%,2026-05-07 19:23:32
170,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,43.36,94.95,0.0,0.0,35.87,,,Skills: 95.0% | Experience: 0.0% | Education: 0.0% | Location: 35.9%,2026-05-07 19:23:32
171,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,63.93,74.11,81.12,39.27,41.03,,,Skills: 74.1% | Experience: 81.1% | Education: 39.3% | Location: 41.0%,2026-05-07 19:23:32
171,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,40.42,82.41,0.0,15.68,28.8,,,Skills: 82.4% | Experience: 0.0% | Education: 15.7% | Location: 28.8%,2026-05-07 19:23:32
171,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,49.45,92.86,16.02,22.9,24.81,,,Skills: 92.9% | Experience: 16.0% | Education: 22.9% | Location: 24.8%,2026-05-07 19:23:32
171,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,48.89,88.09,9.49,29.26,36.21,,,Skills: 88.1% | Experience: 9.5% | Education: 29.3% | Location: 36.2%,2026-05-07 19:23:32
171,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,16.46,27.06,0.0,0.0,37.57,,,Skills: 27.1% | Experience: 0.0% | Education: 0.0% | Location: 37.6%,2026-05-07 19:23:32
172,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,38.5,51.81,36.83,29.58,17.68,,,Skills: 51.8% | Experience: 36.8% | Education: 29.6% | Location: 17.7%,2026-05-07 19:23:32
172,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,40.22,73.59,0.0,37.65,21.66,,,Skills: 73.6% | Experience: 0.0% | Education: 37.6% | Location: 21.7%,2026-05-07 19:23:32
172,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,51.88,83.89,12.76,56.07,26.1,,,Skills: 83.9% | Experience: 12.8% | Education: 56.1% | Location: 26.1%,2026-05-07 19:23:32
172,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,49.2,73.53,19.61,49.53,33.17,,,Skills: 73.5% | Experience: 19.6% | Education: 49.5% | Location: 33.2%,2026-05-07 19:23:32
172,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,28.53,38.42,0.0,38.5,36.43,,,Skills: 38.4% | Experience: 0.0% | Education: 38.5% | Location: 36.4%,2026-05-07 19:23:33
173,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,52.89,95.11,0.0,50.1,32.17,,,Skills: 95.1% | Experience: 0.0% | Education: 50.1% | Location: 32.2%,2026-05-07 19:23:33
173,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,37.81,55.27,0.0,54.47,32.04,,,Skills: 55.3% | Experience: 0.0% | Education: 54.5% | Location: 32.0%,2026-05-07 19:23:33
173,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,39.77,57.71,14.43,45.44,26.63,,,Skills: 57.7% | Experience: 14.4% | Education: 45.4% | Location: 26.6%,2026-05-07 19:23:33
173,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,40.38,73.31,3.04,29.51,29.32,,,Skills: 73.3% | Experience: 3.0% | Education: 29.5% | Location: 29.3%,2026-05-07 19:23:33
173,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,19.48,36.22,0.0,0.0,33.26,,,Skills: 36.2% | Experience: 0.0% | Education: 0.0% | Location: 33.3%,2026-05-07 19:23:33
174,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,56.51,81.49,34.29,50.73,34.67,,,Skills: 81.5% | Experience: 34.3% | Education: 50.7% | Location: 34.7%,2026-05-07 19:23:33
174,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,48.67,91.64,18.22,17.13,26.9,,,Skills: 91.6% | Experience: 18.2% | Education: 17.1% | Location: 26.9%,2026-05-07 19:23:33
174,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,47.98,69.15,29.02,35.38,39.91,,,Skills: 69.2% | Experience: 29.0% | Education: 35.4% | Location: 39.9%,2026-05-07 19:23:33
174,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,39.91,72.54,0.0,19.67,46.39,,,Skills: 72.5% | Experience: 0.0% | Education: 19.7% | Location: 46.4%,2026-05-07 19:23:33
174,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,25.25,35.59,0.0,32.1,30.65,,,Skills: 35.6% | Experience: 0.0% | Education: 32.1% | Location: 30.6%,2026-05-07 19:23:33
175,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,67.44,79.72,80.06,55.02,30.23,,,Skills: 79.7% | Experience: 80.1% | Education: 55.0% | Location: 30.2%,2026-05-07 19:23:33
175,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,35.52,66.27,0.0,23.66,28.5,,,Skills: 66.3% | Experience: 0.0% | Education: 23.7% | Location: 28.5%,2026-05-07 19:23:33
175,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,57.59,56.6,75.43,56.04,32.56,,,Skills: 56.6% | Experience: 75.4% | Education: 56.0% | Location: 32.6%,2026-05-07 19:23:33
175,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,37.9,61.77,0.0,45.25,27.61,,,Skills: 61.8% | Experience: 0.0% | Education: 45.2% | Location: 27.6%,2026-05-07 19:23:33
175,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,19.08,37.2,0.0,0.0,27.97,,,Skills: 37.2% | Experience: 0.0% | Education: 0.0% | Location: 28.0%,2026-05-07 19:23:33
176,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,69.85,92.85,33.4,96.84,33.26,,,Skills: 92.8% | Experience: 33.4% | Education: 96.8% | Location: 33.3%,2026-05-07 19:23:33
176,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,45.79,58.2,0.0,90.95,28.8,,,Skills: 58.2% | Experience: 0.0% | Education: 91.0% | Location: 28.8%,2026-05-07 19:23:33
176,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,46.86,70.8,4.27,64.12,30.97,,,Skills: 70.8% | Experience: 4.3% | Education: 64.1% | Location: 31.0%,2026-05-07 19:23:33
176,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,51.0,50.3,28.89,95.16,30.82,,,Skills: 50.3% | Experience: 28.9% | Education: 95.2% | Location: 30.8%,2026-05-07 19:23:33
176,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,5.92,6.67,0.0,0.0,21.67,,,Skills: 6.7% | Experience: 0.0% | Education: 0.0% | Location: 21.7%,2026-05-07 19:23:33
177,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,54.51,62.67,23.11,92.78,34.06,,,Skills: 62.7% | Experience: 23.1% | Education: 92.8% | Location: 34.1%,2026-05-07 19:23:33
177,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,52.14,81.54,0.0,74.72,30.52,,,Skills: 81.5% | Experience: 0.0% | Education: 74.7% | Location: 30.5%,2026-05-07 19:23:33
177,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,44.12,81.84,0.0,32.02,33.23,,,Skills: 81.8% | Experience: 0.0% | Education: 32.0% | Location: 33.2%,2026-05-07 19:23:33
177,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,39.89,50.1,23.69,55.26,19.18,,,Skills: 50.1% | Experience: 23.7% | Education: 55.3% | Location: 19.2%,2026-05-07 19:23:33
177,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,23.31,48.84,0.0,0.0,25.14,,,Skills: 48.8% | Experience: 0.0% | Education: 0.0% | Location: 25.1%,2026-05-07 19:23:33
178,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,25.98,42.12,0.0,24.18,28.67,,,Skills: 42.1% | Experience: 0.0% | Education: 24.2% | Location: 28.7%,2026-05-07 19:23:33
178,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,54.44,73.5,29.49,53.77,46.12,,,Skills: 73.5% | Experience: 29.5% | Education: 53.8% | Location: 46.1%,2026-05-07 19:23:33
178,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,45.21,74.65,16.22,26.35,40.16,,,Skills: 74.7% | Experience: 16.2% | Education: 26.4% | Location: 40.2%,2026-05-07 19:23:33
178,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,34.09,48.95,22.36,22.11,29.99,,,Skills: 49.0% | Experience: 22.4% | Education: 22.1% | Location: 30.0%,2026-05-07 19:23:33
178,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,22.26,42.12,0.0,0.0,36.05,,,Skills: 42.1% | Experience: 0.0% | Education: 0.0% | Location: 36.0%,2026-05-07 19:23:33
179,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,55.15,79.81,18.65,82.37,13.94,,,Skills: 79.8% | Experience: 18.6% | Education: 82.4% | Location: 13.9%,2026-05-07 19:23:33
179,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,33.66,34.14,0.0,83.44,22.14,,,Skills: 34.1% | Experience: 0.0% | Education: 83.4% | Location: 22.1%,2026-05-07 19:23:33
179,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,48.65,73.22,0.0,74.2,30.17,,,Skills: 73.2% | Experience: 0.0% | Education: 74.2% | Location: 30.2%,2026-05-07 19:23:33
179,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,32.8,50.27,16.67,32.07,14.05,,,Skills: 50.3% | Experience: 16.7% | Education: 32.1% | Location: 14.1%,2026-05-07 19:23:33
179,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,24.87,53.78,0.0,0.0,22.38,,,Skills: 53.8% | Experience: 0.0% | Education: 0.0% | Location: 22.4%,2026-05-07 19:23:33
180,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,49.35,77.8,9.53,52.68,35.43,,,Skills: 77.8% | Experience: 9.5% | Education: 52.7% | Location: 35.4%,2026-05-07 19:23:33
180,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,47.86,81.63,0.0,52.59,31.27,,,Skills: 81.6% | Experience: 0.0% | Education: 52.6% | Location: 31.3%,2026-05-07 19:23:33
180,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,42.1,54.33,34.39,36.89,29.27,,,Skills: 54.3% | Experience: 34.4% | Education: 36.9% | Location: 29.3%,2026-05-07 19:23:33
180,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,50.11,84.85,21.38,29.51,32.84,,,Skills: 84.8% | Experience: 21.4% | Education: 29.5% | Location: 32.8%,2026-05-07 19:23:33
180,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,14.93,25.29,0.0,0.0,32.08,,,Skills: 25.3% | Experience: 0.0% | Education: 0.0% | Location: 32.1%,2026-05-07 19:23:33
181,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,66.28,84.2,78.02,32.32,44.24,,,Skills: 84.2% | Experience: 78.0% | Education: 32.3% | Location: 44.2%,2026-05-07 19:23:33
181,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,39.39,85.52,0.0,4.12,29.05,,,Skills: 85.5% | Experience: 0.0% | Education: 4.1% | Location: 29.1%,2026-05-07 19:23:33
181,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,39.31,78.1,0.0,7.93,43.22,,,Skills: 78.1% | Experience: 0.0% | Education: 7.9% | Location: 43.2%,2026-05-07 19:23:33
181,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,28.22,56.48,0.0,8.24,26.53,,,Skills: 56.5% | Experience: 0.0% | Education: 8.2% | Location: 26.5%,2026-05-07 19:23:33
181,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,14.34,22.4,0.0,0.0,35.9,,,Skills: 22.4% | Experience: 0.0% | Education: 0.0% | Location: 35.9%,2026-05-07 19:23:33
182,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,57.91,89.78,42.67,30.58,34.75,,,Skills: 89.8% | Experience: 42.7% | Education: 30.6% | Location: 34.8%,2026-05-07 19:23:33
182,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,31.33,5.54,36.21,74.48,34.44,,,Skills: 5.5% | Experience: 36.2% | Education: 74.5% | Location: 34.4%,2026-05-07 19:23:33
182,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,17.48,27.17,0.0,19.7,17.83,,,Skills: 27.2% | Experience: 0.0% | Education: 19.7% | Location: 17.8%,2026-05-07 19:23:33
182,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,31.51,32.85,16.64,46.77,32.36,,,Skills: 32.9% | Experience: 16.6% | Education: 46.8% | Location: 32.4%,2026-05-07 19:23:33
182,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,44.0,100.0,0.0,0.0,26.68,,,Skills: 100.0% | Experience: 0.0% | Education: 0.0% | Location: 26.7%,2026-05-07 19:23:33
183,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,60.31,86.03,42.14,52.68,32.19,,,Skills: 86.0% | Experience: 42.1% | Education: 52.7% | Location: 32.2%,2026-05-07 19:23:33
183,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,57.52,87.02,43.52,59.15,0.0,,,Skills: 87.0% | Experience: 43.5% | Education: 59.1% | Location: 0.0%,2026-05-07 19:23:33
183,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,57.43,81.04,47.08,50.72,20.66,,,Skills: 81.0% | Experience: 47.1% | Education: 50.7% | Location: 20.7%,2026-05-07 19:23:33
183,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,38.95,60.62,20.22,36.07,16.25,,,Skills: 60.6% | Experience: 20.2% | Education: 36.1% | Location: 16.2%,2026-05-07 19:23:33
183,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,13.28,23.73,0.0,0.0,25.27,,,Skills: 23.7% | Experience: 0.0% | Education: 0.0% | Location: 25.3%,2026-05-07 19:23:33
184,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,49.83,52.48,37.36,70.36,36.2,,,Skills: 52.5% | Experience: 37.4% | Education: 70.4% | Location: 36.2%,2026-05-07 19:23:33
184,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,25.78,3.45,0.0,97.95,32.05,,,Skills: 3.5% | Experience: 0.0% | Education: 98.0% | Location: 32.0%,2026-05-07 19:23:33
184,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,25.78,3.45,0.0,97.95,32.05,,,Skills: 3.5% | Experience: 0.0% | Education: 98.0% | Location: 32.0%,2026-05-07 19:23:33
184,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,22.18,28.0,0.0,36.22,24.88,,,Skills: 28.0% | Experience: 0.0% | Education: 36.2% | Location: 24.9%,2026-05-07 19:23:33
184,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,6.2,4.88,0.0,0.0,28.29,,,Skills: 4.9% | Experience: 0.0% | Education: 0.0% | Location: 28.3%,2026-05-07 19:23:33
185,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,72.7,87.61,56.52,96.42,28.28,,,Skills: 87.6% | Experience: 56.5% | Education: 96.4% | Location: 28.3%,2026-05-07 19:23:33
185,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,54.49,84.49,4.55,74.28,31.36,,,Skills: 84.5% | Experience: 4.5% | Education: 74.3% | Location: 31.4%,2026-05-07 19:23:33
185,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,55.52,84.49,4.55,79.39,31.36,,,Skills: 84.5% | Experience: 4.5% | Education: 79.4% | Location: 31.4%,2026-05-07 19:23:33
185,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,67.97,72.25,67.6,87.69,30.87,,,Skills: 72.2% | Experience: 67.6% | Education: 87.7% | Location: 30.9%,2026-05-07 19:23:33
185,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,14.83,17.92,0.0,6.96,41.79,,,Skills: 17.9% | Experience: 0.0% | Education: 7.0% | Location: 41.8%,2026-05-07 19:23:33
186,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,71.69,90.11,45.64,90.03,41.56,,,Skills: 90.1% | Experience: 45.6% | Education: 90.0% | Location: 41.6%,2026-05-07 19:23:33
186,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,38.87,31.88,68.61,18.22,35.46,,,Skills: 31.9% | Experience: 68.6% | Education: 18.2% | Location: 35.5%,2026-05-07 19:23:33
186,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,46.31,69.16,0.0,74.28,25.29,,,Skills: 69.2% | Experience: 0.0% | Education: 74.3% | Location: 25.3%,2026-05-07 19:23:33
186,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,25.25,42.5,0.0,12.99,37.71,,,Skills: 42.5% | Experience: 0.0% | Education: 13.0% | Location: 37.7%,2026-05-07 19:23:33
186,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,19.11,38.39,0.0,0.0,25.0,,,Skills: 38.4% | Experience: 0.0% | Education: 0.0% | Location: 25.0%,2026-05-07 19:23:33
187,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,50.71,60.95,66.33,31.33,23.2,,,Skills: 61.0% | Experience: 66.3% | Education: 31.3% | Location: 23.2%,2026-05-07 19:23:33
187,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,32.84,60.48,5.63,30.74,7.3,,,Skills: 60.5% | Experience: 5.6% | Education: 30.7% | Location: 7.3%,2026-05-07 19:23:33
187,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,34.24,80.06,0.0,3.17,10.54,,,Skills: 80.1% | Experience: 0.0% | Education: 3.2% | Location: 10.5%,2026-05-07 19:23:33
187,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,34.09,66.3,3.21,4.73,38.8,,,Skills: 66.3% | Experience: 3.2% | Education: 4.7% | Location: 38.8%,2026-05-07 19:23:33
187,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,4.95,7.16,0.0,0.0,13.88,,,Skills: 7.2% | Experience: 0.0% | Education: 0.0% | Location: 13.9%,2026-05-07 19:23:33
188,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,47.92,94.47,0.0,30.23,27.25,,,Skills: 94.5% | Experience: 0.0% | Education: 30.2% | Location: 27.2%,2026-05-07 19:23:33
188,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,42.61,88.52,0.0,11.93,32.11,,,Skills: 88.5% | Experience: 0.0% | Education: 11.9% | Location: 32.1%,2026-05-07 19:23:33
